Branch Code,Branch Name,IFSC Code,Address,State
Br Code,Br. Name,IFSC Code,Branch Addres,State
1012,Rajkot - Raiya Road,YESB0001012,"Part Ground & Mezzanine Floor, “Hotel Elements”, Opp. Sterling Hospital, 150 Feet Ring Road, Raiya Circle, Rajkot, Gujarat. Pin – 360007.",Gujarat
1013,Kolkata - New Alipore,YESB0001013,"Yes Bank Ltd. Ground Floor, 375 -Block G, New Alipore, Kolkata, West Bengal 700053 .",West Bengal
1014,Delhi - Kirti Nagar Ii,YESB0001014,"Ground Floor, 79/3, Block-Ii, Whs, Main Road, Kirti Nagar, New Delhi-110015.",Delhi
1015,Chennai - Besant Nagar,YESB0001015,"Yes Bank Ltd, No. Ground Floor, Sri Kumaran Illam, 15A, 6Th Avenue, Besant Nagar, Chennai 600 090",Tamil Nadu
1016,Surendranagar,YESB0001016,"Part Ground Floor, “Gurukrupa Complex”, Opp. Milan Talkies, Bus Stand Road, Surendranagar, Gujarat. Pin – 363002",Gujarat
1017,Beawar,YESB0001017,"Ground Floor, “City Center”, Plot No 12 ( Old No. 7/104) Railway Station Road, Beawar, Rajasthan, 305901",Rajasthan
1018,Delhi - Najafgarh,YESB0001018,"Yes Bank Ltd. Ground Floor, Plot No. 1644-B/1, Thana Road, Najafgarh, Delhi - 110043.",Delhi
1019,Gurgaon - Sector 47,YESB0001019,"Ground Floor And Mezzanine Floor, Shop No S-04, Plot No A1, S.S Plaza, Sector-47, Gurgaon-122001",Haryana
1021,Gadag,YESB0001021,"Part Ground Floor, Vimal Building, C.T.S No. 3787/48A/1D, Jt Mutt Road, Gadag, Karnataka – 582101.",Karnataka
1023,Chennai - Adyar Jn,YESB0001023,"Yes Bank Ltd, Ground Floor, Part Ground Floor, “Rajalakshmi Palace”, 1St Main Road, Gandhi Nagar, Adyar, Chennai- 600020",Tamil Nadu
1024,Dhule,YESB0001024,"B-Square, R R Patil Commercial, Ground Floor,Shop No 16-19, 28-30, Lane No 6, Cs No. 1618 + 1618A , Parola Road, Dhule 424001",Maharashtra
1025,Gurgaon - Udyog Vihar,YESB0001025,"Yes Bank Ltd,First Floor,Plot A,Vanijya Nikunj,Enkay Tower ,Udyog Vihar ,Phase 5 ,Gurgaon-122016",Haryana
1027,Raipur - Ge Road,YESB0001027,"Part Ground Floor, Plot No.14, 15/114 South Avenue, Choubey Colony, Ward No.39, Ge Road, Raipur, Chhattisgarh – 492001",Chhattisgarh
1028,Greater Mumbai - Cuffe Parade,YESB0001028,"Ground & Mezzanine Floor, Shop No. 1 & 2, Maker Arcade Shopping Centre, Gd Somani Marg, Cuffe Parade, Mumbai: 400005",Maharashtra
1029,Mandsaur,YESB0001029,"Ground Floor, Plot No 12-A & 13-A, Ward No (5) 11, Kalidas Marg 1, Station Road, Mandsaur, M P 458001",Madhya Pradesh
1031,Radaur,YESB0001031,"Yes Bank Ltd , Ground Floor , Jaat Market, S.K. Road, Radaur, Yamuna Nagar, 135001.",Haryana
1032,Chembur East - Swastik Park,YESB0001032,"Gr. Floor, 7, Laxmi Narayan Building, Ground Floor, Swastik Park, Sion-Trombay Road, Chembur, Mumbai : 400 071",Maharashtra
1034,Kolhapur - Laxmipuri,YESB0001034,"Ground Floor, 1506, C Ward, Subhash Road, Laxmipuri, Kolhapur. 416002",Maharashtra
1035,Chennai - Mylapore,YESB0001035,"Yes Bank Ltd, Ground Floor,Old No. 22, New No. 82, North Mada Street, Mylaporechennai 600 004 Ph.: 044- 46521100",Tamil Nadu
1036,Guwahati 4 - Zoo Road,YESB0001036,"Yes Bank Ltd , Zoo Road Branch , Ground Floor, Trishul Tower, Zoo Road Tiniali, Plot No. 206, Ward No. 29; Village & Sahar- Japarigog, Mouza Beltola, Guwahati ( Metro), District - Kamrup Assam , Pin - 781024",Assam
1037,Jaipur - Mansarovar,YESB0001037,"Ground Floor, Plot No. 94/5, Madhya Marg, Mansarovar,Jaipur – 302020.",Rajasthan
1039,Kalol,YESB0001039,"Shop No 12, 13, 25 & 26, B. T . Mall, Navjivan Mill Compound, Kalol, Gujarat Pin-382721",Gujarat
1041,Lucknow - Munshipulia,YESB0001041,"Yes Bank Ltd, Part Upper Ground Floor, Plot No. 13/ C.P./ 1-A, Munshipulia, Indira Nagar, Sector 13, Lucknow , Up- 226016",Uttar Pradesh
1042,Dibrugarh,YESB0001042,"Yes Bank Ltd.,Ground Floor, Goenka Market (Near Thana Chariali), Dag No.292(Old) 319 &318 (New), Patta No. 109(Old) 109 & 118 (New), Municipal Ward No. 16, Rkb Road, Rehabari Ward, Dibrugarh Town Mouza, Dibrugarh Assam 786001",Assam
1043,Rajarhat Gopalpur - Vip Road,YESB0001043,"Vip Road/ Kolkata, Yesb Bank Ltd, Ground Floor, Unit No. G/4/B, The Meridian, Vip Road, Raghunathpur, Baguiati, Kolkata -700059",West Bengal
1044,Bharatpur,YESB0001044,"Ground Floor, Chak No.2, Circular Road, Near Kumher Gate Circle, Bharatpur, Rajasthan-321001",Rajasthan
1045,Delhi - Pahadganj,YESB0001045,"Ground Floor-3425,D.B.Gupta Road.Paharganj New Delhi-110005",Delhi
1046,Kakinada,YESB0001046,"Ground Floor,  2/27/14-2 Koppana Complex, Gokula Street, Sri Nagar, Kakinada, Andhra Pradesh - 533003.",Andhra Pradesh
1047,Delhi - New Rajinder Nagar,YESB0001047,"E 184, New Rajinder Nagar, Delhi-110060",Delhi
1048,Nashik - Satpur,YESB0001048,"Gr. Floor, Shop No.2(Part), 3 & 4(Part), Archit Royale, Plot No. 61, Mahatma Nagar, Satpur, Nashik 422007",Maharashtra
1049,Kochi - Panampilly Nagar,YESB0001049,"Part Ground Floor, Sbt Avenue, Panampilly Nagar, Cochin – 682 036",Kerala
1050,Anandpur Sahib,YESB0001050,"Plot No. 321 , ward no. 1 Chakk Majaraa, Nangal road, Agampur Chowk, City-Anandpur Sahib, Punjab-140118",Punjab
1051,Kanpur - Kidwai Nagar,YESB0001051,"Yes Bank Limited128/106, G Block, Kidwai Nagar, Kanpur – 208011.",Uttar Pradesh
1052,Chand,YESB0001052,Yes Bank Ltd Ground Floor Kasra No. 473/43 New Bus Stand Chand Chhindwara Madhya Pradesh -480110,Madhya Pradesh
1054,Sambalpur,YESB0001054,"Yes Bank Ltd.Swagat Building, Upper Ground Floor, Khata No. 733/522, Plot No. 166/3049, Mouza: Sambalpur Town Unit No. 14 (Danipali), Ainthapali, Sambalpur 768004",Odisha
1055,Sagar,YESB0001055,"Yes Bank Limited, House No-256, Ward No-18, Subhash Nagar Ward, Bhopal Road, Sagar, Madhya Pradesh 470001",Madhya Pradesh
1056,Bijapur,YESB0001056,"Part Ground Floor, Sy.No.23B, Plot No. 28 & 33, Jain Tower, Lingad Road, Bijapur – 586101, Karnataka.",Karnataka
1057,Chandigarh - Sector 20,YESB0001057,"Yes Bank Ltd, Gf, Sco No. 3, Sector 20 –D, Chandigarh - 160020",Chandigarh
1058,Delhi - Shahdara,YESB0001058,"Gf, Plot No. 25/12, 25/ 12 A , 25/ 12B , Gali No. 14, Vishvas Nagar, Shahdara, Delhi – 110032",Delhi
1059,Palanpur,YESB0001059,"Shop No. 1, 2 & 7 On Ground Floor And Shop No. 101, 102 & 107 On First Floor, Guru Plaza, Palanpur, District Banaskantha, Gujarat. Pin – 385001.",Gujarat
1060,Junagadh,YESB0001060,"Shop No. 1, Ground Floor, Platinum Ii, Plot No. 7 Of Girnar Chs. Ltd., Junagadh, Gujarat. Pin – 362001.",Gujarat
1061,Rewari,YESB0001061,"Yes Bank Ltd Ground Floor Site No 113, Brass Market, Rewari Haryana 123401.",Haryana
1062,Jaipur - Tonk Road,YESB0001062,"Yes Bank Ltd, Ground Floor, Shop No-A 2, Lal Kothi Shopping Centre, Tonk Road, Jaipur-302020.",Rajasthan
1063,Bangalore - Itpl,YESB0001063,"Part Ground Floor, Unit No. S-25A, Itpl, Concourse, Whitefield, Bangalore – 560066.",Karnataka
1064,Chennai - Madipakkam,YESB0001064,"Yes Bank Ltd. Ground Floor, No.19, Sabari Salai, Madipakkam, Chennai 600091",Tamil Nadu
1065,Kanpur - Jajmau,YESB0001065,"Yes Bank Ltd, Ugf , Ground Floor, 351 D Defence Colony, Jajmau, Kanpur 208010",Uttar Pradesh
1066,Bhubaneswar - Baramunda,YESB0001066,"Yes Bank Ltd. Ground Floor Of Pgl City Mart ,Plot No-M-15 N.H 16 Opposite Fire Station. Baramunda, Bhubaneswar 751003",Odisha
1067,Chennai - Velachery,YESB0001067,"Part Ground Floor, 257/32, Velachery Main Road, Velachery, Chennai 600 042",Tamil Nadu
1068,Dehradun - Patel Nagar,YESB0001068,"Yes Bank Limited -Part Ground Floor, Municipal No. 173, Arhat Bazaar, Patel Nagar, Saharanpur Road, Dehradun - 248001",Uttarakhand
1069,Bangalore - Rt Nagar,YESB0001069,"Ground Floor, No.2, 6Th Main, Khm Block, R.T.Nagar, Bangalore – 560032, Karnataka.",Karnataka
1070,Hyderabad - East Maredpally,YESB0001070,"Part Ground Floor, Amz Plaza, No.10-2-277, 10-2-277/A/B, East Marredpally Road, Hyderabad, Telangana - 500 026.",Telangana
1071,Leh,YESB0001071,"Ground Floor (Atm) 1St Floor Branch , Antelope Complex , Main Market , Leh Ladhak -194101",Ladakh
1072,Bangalore - J.C Road,YESB0001072,"Part Ground Floor, Manish Towers, J.C Road, Bangalore – 560002, Karnataka.",Karnataka
1073,Nagpur - Ramdaspeth,YESB0001073,"Ground Floor, Shop Nos. 12, 13, 14 & 15, Pushpakunj Commercial Complex, Land Bearing No. 26, Central Bazar Road, Ramdaspeth, Nagpur, Maharashtra Pin : 440010",Maharashtra
1074,Chennai - Neelankarai,YESB0001074,"Yes Bank Limited , Part Ground Floor , # 14 , Kabaleeswarar Nagar , Neelankarai , Chennai 600115",Tamil Nadu
1075,Delhi - G.T Karnal Road,YESB0001075,"Ground Floor, 14 Plot No 22, State Bank Colony, Block No H, G.T. Karnal Road, New Delhi 110009",Delhi
1076,Vadodara - Vasna Road,YESB0001076,"Shop No. 3A & 3B, Ground Floor, Nilamber Primero, Gotri - Vasna Road, Near Nilamber Circle, Vasna, Baroda, Gujarat. Pin – 390017",Gujarat
1077,Himmatnagar,YESB0001077,"Part Ground Floor, Ashoka House, Opp. Civil Hospital, Civil Road, Himmatnagar, Gujarat. Pin - 383 001.",Gujarat
1078,Delhi - West Patel Nagar,YESB0001078,"Upper Ground Floor, First Floor & Second Floor, Plot No  1/9, West Patel Nagar, New Delhi - 110008",Delhi
1079,Raichur,YESB0001079,"Part Ground Floor, Municipal No. 12-10-50 (Old), 12-10-88 (New), Lingsugur Road, Raichur – 584101.",Karnataka
1080,Noida - Sector 34,YESB0001080,"Ground Floor, Unit No-5, Supertech Pavilion, Sector-34, Noida -201307",Uttar Pradesh
1081,Amravati,YESB0001081,"Ground Floor, Pitru Smruti, Near Obc Bank, Khatri Compound, Morshi Road, Jaistambh, Amravati-444601",Maharashtra
1082,Bangalore - Electronic City,YESB0001082,"Plot No.229, Part Ground Floor, 2Nd Cross Road, Neeladri Nagar, Electronic City Phase 1, Bangalore - 560100",Karnataka
1083,Bangalore - Jayanagar 7Th Block,YESB0001083,"Part Ground Floor, #825 Putta Das Complex, 13Th Cross, 7Th Block Jayanagar Bangalore, Karnataka – 560082.",Karnataka
1084,Ooty,YESB0001084,"Yes Bank Ltd. No.194, Bombay Castle, Onslows Road, Ooty, The Nilgiris  - 643 001",Tamil Nadu
1087,Namuna,YESB0001087,"Khatauni no. 82, Khasra no. 341/2, village Pastaur Mundiya, Bazpur Udhamsingh nagar-262401",Uttarakhand
1088,Barakhera,YESB0001088,"Yes Bank Ltd.Khata Khatouni No.00521,Khasra No.666,Village Barakheradineshpur Mod,Gadarpuru.S.Nagar Uttarakhand---263152",Uttarakhand
1094,Dhanore,YESB0001094,Gr Floor Milkat No 508 & 508/1 Gat No 7/3&7/3/1 Dhanore Tal Rahuri Dist Ahmednagar Maharashtra 413711,Maharashtra
1096,Sompur,YESB0001096,Gr Floor Gat No 668 Near Bus Stand Sompur Tal Satana Dist Nashik Maharashtra 423303,Maharashtra
1097,Baliyasan,YESB0001097,"Sr.No.373, Milkat No.284, Baliyasan, Mehsana, Pin code 382705 Gujarat",Gujarat
1099,Kishanpur,YESB0001099,Gf Khata Khatouni No289 Khasra No 355 Kishanpur Tahsil Kichha Dist-Udham Singh Nagar Uttrakhand263148,Uttarakhand
1100,Ruppur,YESB0001100,"4/6, 80, Ruppur Village, Chanasama, Patan 384220 Gujarat",Gujarat
1101,Lothada,YESB0001101,"Ground Floor, Shop No. G6, Silver Complex, Opp Solar Power, Kotada Sangani Road, Lothada Tehsil Rajkot, Dist. Rajkot, Gujarat -360024",Gujarat
1104,Moviya,YESB0001104,"Ground Floor, Shop No. 3 & 4, “Megha Mall”, Moviya, Tal.: Paddhari, Dist.: Rajkot, Gujarat: 360 110",Gujarat
1106,Kanchipuram,YESB0001106,"Yes Bank Ltd., Ground Floor, 34/B, West Raja Street, Kancheepuram - 631502",Tamil Nadu
1107,Kadrama,YESB0001107,"Gr. Floor, House No. 385, Kadrama, Tal.: Olpad, Dist.: Surat, Gujrat: 394540",Gujarat
1108,Bijukhedi,YESB0001108,"Yes Bank Limited Ground Floor, P.H. No. 25/189, Village – Bijjukhedi Kakad, P.O. – Manglia, Tehsil – Sanwer, District – Indore Madhya Pradesh – Pin Code :: 453771",Madhya Pradesh
1109,Dhawat,YESB0001109,"Gr. Floor, House No. 174,  Dhawat, Tal.: Karjan, Dist.: Vadodara, Gujrat: 391210",Gujarat
1110,Malsar,YESB0001110,"Yes Bank Limited Ground Floor, Property No.4/126/1 And 4/129 Malsar, Tehsil : Sinor District : Vadodara, Gujrat: 391115",Gujarat
1111,Begam Khedi,YESB0001111,"Yes Bank Limited Ground Floor, Ward No.– 01, P.H. No.– 48, Village – Begumkhedi , P.O. Buranakhedi, District – Indore, Madhya Pradesh Pin Code :: 452016",Madhya Pradesh
1112,Chennai - Koyambedu,YESB0001112,"Yes Bank Ltd., Ground Floor, 2, Rathinapuri Layout, Jawaharlal Nehru Road, Koyambedu, Chennai - 600107",Tamil Nadu
1113,Daud Khedi,YESB0001113,"Ground Floor, Kh. No. 37/2 And 48/4, Village Daud Khedi, Tehsil & Dist. Ujjain, Madhya Pradesh – 456006.",Madhya Pradesh
1115,Chamarajanagar,YESB0001115,"Part Ground Floor 136/130A, Mahaveer Mansion Sampige Road, Chamrajnagar, Karnataka 571313.",Karnataka
1119,Allahabad - Thornhill Road,YESB0001119,"Yes Bank Ltd, Ugf , Ground Floor & First Floor, Municipal No. 17/15/1, Maharishi Dayanand Marg, Thornhill Road, Allahabad, Up - 211001",Uttar Pradesh
1123,Ravki,YESB0001123,"Ground Floor, Shed No.4, “Balaji Estate Building”, Plot No.1, Survey No.327, Ravki, Tal.: Lodhika, Dist.: Rajkot, Gujrat: 360 035",Gujarat
1125,Jaipur - Raja Park,YESB0001125,"Yes Bank Ltd,B 23 Ground Floor,Govind Marg,Rajapark,Jaipur 302004",Rajasthan
1126,Vadodara - Waghodia Road,YESB0001126,"Yes Bank,Ground Floor,Nathdawra Avenue,Nr. Pariwar Char Rasta,Waghodiya Dabhoi Road,Waghodiya-Baroda-390025.",Gujarat
1127,Sangli,YESB0001127,"Ground Floor, Ramchandra Sadan, Sangli Miraj Road, Sangli, Maharashtra : 416 415",Maharashtra
1128,Khanda,YESB0001128,"House No 161/1, Village - Khandha, Taluka - Waghodia, Distt - Vadodara, Gujarat - 391760",Gujarat
1130,Runi,YESB0001130,"Ground Floor, Plot No.7, Survey No.344,  Runi, Tal.: Patan, Dist.: Patan, Gujarat : 384 265 ",Gujarat
1131,Gorakhpur 2,YESB0001131,"Part Ground Floor, S.M. Tower, No. 578K, Medical College Road, Gorakhpur, Uttar Pradesh -  273004.",Uttar Pradesh
1135,L B Nagar,YESB0001135,"Yes Bank Ltd., Ground Floor, Sri Paada Building, 3-11-25/1, Plot No.15,19,20, Opp. Kamineni Hospital, Rtc Colony, Lb Nagar, Hyderabad - 500 074.",Telangana
1136,Dhaturiya Haweli,YESB0001136,"Yes Bank Ltd. Gr. Floor, Khasra No: 278/1/1/1, Dhaturiya Haweli Dist.: Vidisha, Madhya Pradesh: 464001",Madhya Pradesh
1137,Nagpur - Byramji Town,YESB0001137,"Ground Floor, Unit No. A-2/3 & A-2/4, J P Heights Building, Circle No. 24, C.S No. 2587, Gondvana Chowk, Byramji Town, Rajnagar, Nagpur, Maharashtra 440 013",Maharashtra
1138,Ratnagiri,YESB0001138,"Shop 1 To 4, Parnika Empire, N. A. Salvi Link Road, Arogya Mandir, Shivaji Nagar, Ratnagiri, Maharashtra, Pin : 415 612",Maharashtra
1139,"Mfar Manyata, Bangalore",YESB0001139,"Part Ground floor, Unit No. G13 A/2, Mfar Manyata Tech Park Greenheart Phase IV, Nagawara, Bangalore - 560045",Karnataka
1140,Ahmedabad - Vastrapur,YESB0001140,"Gr. & 1St Floor, Shop Nos. 4 & 5, Galaxy Bazar, Sunrise Park Road, Vastrapur, Ahmedabad, Gujarat, Pin : 380015",Gujarat
1141,Ahmedabad - Vatwa,YESB0001141,"Gr. Floor, Shop No 1, 2 & 3, Shankheshwar Industrial Park 2, Opp. Midco Industries, Nr. Railway Bridge, Vatva, Ahmadabad, Gujarat, Pin - 382 445",Gujarat
1142,Surat - Pandasera Gidc,YESB0001142,"Gr. Floor, Showroom No. 1, Blue Ski Commerce Square, Sosyo Circle, Bamroli Road, Pandasera Gidc, Surat, Gujarat, Pin : 395 017",Gujarat
1144,Lucknow - Lda Lucknow,YESB0001144,"Ground Floor, A-116-B, Kanpur Road, Lda Colony, Lucknow - 226002",Uttar Pradesh
1145,Kurnool,YESB0001145,"Yes Bank Ltd., Part Ground Floor, Kamisetty Arcade, Door No. 46/87-57, Woodlands Compound, Budhawarpet, Kurnool, Andhra Pradesh - 518002.",Andhra Pradesh
1146,Bhainsa,YESB0001146,"Ground Floor, Plot No. 123, Patwari Halka No. 45, Khasra No. 130/24, Bhainsa, Dist.: Sagar, Madhya Pradesh –470120",Madhya Pradesh
1149,"Saibaba Colony, Coimbatore",YESB0001149,"Ground floor, 557 - 561 NSR Road Corner, Saibaba Colony, Coimbatore 641 011",Tamil Nadu
1161,Haldwani,YESB0001161,"Ground Floor, khata No. 154, Khasra No. 260, Corporation No-11-254/1, Opposite Krishna Hospital, Nainital Road, Haldwani, Uttrakhand - 263139.",Uttarakhand
1162,Mandi Dabwali,YESB0001162,"Part of GF, Khewat No. 375, Khatauni No. 1644, Khasra No. 2033/3/3 (44-0) & (ii),Chautala Road, Nai Dabwali, Tehshil Dabwali, District Sirsa, Haryana-125104.",Haryana
1163,Malout,YESB0001163,"Ground Floor, Khasra No. 747, Udan Market, Near IDBI Bank, GT Road, Malout , Distt Muktsar, Punjab – 152107",Punjab
1164,Adampur,YESB0001164,"Ground Floor, Shop no.18, Additional Mandi, Adampur, Hisar, Haryana 125052.",Haryana
1167,"Indirapuri, Bhopal",YESB0001167,"Yes Bank Ltd., Ground Floor, Plot No. 31, Sector -A, Raisen Road, Indrapuri, Bhopal - 462021",Madhya Pradesh
1168,"City Light, Surat",YESB0001168,"YES BANK LTD - Ground floor, shop no. 6,7 & 8, Oberon building, TP 13, FP 65, New city light, brts road, Nr. vip road, surat, 395 007.",Gujarat
1169,"Wagle Estate, Thane",YESB0001169,"Ground Floor, Unit no.9,10,11, Plot nno.A-125, A-126 & A125 (part), Accel House, Road no.22, Wagle Estate, MIDC, Thane 400604",Maharashtra
1170,Bundi,YESB0001170,"Ground Floor, Plot no.1 to 6, Narayan Plaza, Lanka Gate Road, Bundi, Rajasthan - 323001.",Rajasthan
1171,Keshoraipatan,YESB0001171,"Yes Bank Limited, Ground Floor, Plot no 9 & 10, Pratap Colony, Gurudwara Sahib ,Ward No. 2, Keshoraipatan, Dist.-Bundi, Rajasthan – 323601",Rajasthan
1172,Amloh,YESB0001172,"Yes Bank Ltd GF, Khewat/Khatoni no. 25/46, Khasra no. 65/3(0-10), , Beerh Amloh, Tehsil Amloh, Fatehgarh Sahib, Punjab -147203.",Punjab
1173,Jarg,YESB0001173,"Yes Bank Ltd GF, Khewat/Khatoni no. 172/187, Jarg-1, Hadbast No.186, Tehsil Payal, District Ludhiana – Punjab -141415",Punjab
1174,"Baghapurana, Punjab",YESB0001174,"Yes Bank Limited GF, Khasra no. 528(1-17) 530(3-5),Village Baghapurana II, Tehsil Baghapurana,District Moga, Punjab-143028.",Punjab
1175,Padampur,YESB0001175,"Ground floor, Plot No. 123, Ward No.5, Dhan Mandi Road, Padampur taluk, Sri Ganganagar district,        Rajasthan – 335041",Rajasthan
1176,Kesrisinghpur,YESB0001176,"Ground floor, Plot No.15, Refugee colony, Kesrisinghpur taluk, Sri Ganganagar district, Rajasthan – 335027",Rajasthan
1177,Sadhu Vaswani Road – Rajkot,YESB0001177,"Shop No 18,19,29,30, Anmol Complex, Sadh Vaswani Road, Rajkot - 360006",Gujarat
1178,"Pal Road, Jodhpur",YESB0001178,"YES BANK LTD - Shop No.1 and 2 Ashok Udhyan Craft Market, Pal Road,Jodhpur – 342008",Rajasthan
1179,"Saravanapatti, Coimbatore",YESB0001179,"Yes Bank Ltd, Upper Ground Floor, 171/1 Sathy Road (West), Saravanapatti, Coimbatore 641 049.",Tamil Nadu
1180,Rania,YESB0001180,"Yes Bank Limited Ground Floor, Khasra No- 1057/2/1, 1057/2/2, 1057/2/3, 1057/2/4, 1057/2/5 Next to HDFC Bank, Rania, Sirsa,Haryana - 125076",Haryana
1181,Chital,YESB0001181,"Yes Bank Limited Ground Floor , Main Bazzar , Next To Amreli Nagrik Bank, Chittal, Distt Amreli Gujrat , Pin - 365 620",Gujarat
1182,"Paldi, Gujarat",YESB0001182,"Yes Bank Ltd, Gr. Floor,No 1 and 2, Merlin Pentagon,Mahalaxmi Cross Road, Paldi, Ahmedabad - 380007",Gujarat
1183,Halvad,YESB0001183,"Yes Bank Limited Ground Floor. Maruti Bhavan, Opp, brahmsamaj Ni wadi,Sara Road , Halvad , Distt Morbi, Gujrat Pin - 363 330",Gujarat
1184,"Hauz Khas, Delhi",YESB0001184,"Ground Floor ,E-43 Hauz Khas Enclave New Delhi - 110016",Delhi
1185,Karanpur,YESB0001185,"Ground Floor, Lakkad Mandi Karanpur Dist Shri Ganganagar -335073 Rajasthan",Rajasthan
1186,Valasaravakkam,YESB0001186,"Yes bank Ltd, Ground floor, Shop No.7,8,9 Door No.15G Arcot Road, Valasaravakkam, Chennai 600 116.",Tamil Nadu
1187,"Adani Port Branch, Mundra",YESB0001187,"Ground Floor, Office No. 06,07 & 08,At New Port User Building, Navinal Island, Mundra – 370 421",Gujarat
1188,"Alpha Market, Greater Noida",YESB0001188,"Part of ground floor, Commercial plot no-B-3, Block no-ACB, Sector Alpha, Gnida, Greater Noida, UP-201310",Uttar Pradesh
1189,Shantigram Township- Ahmedabad,YESB0001189,"24, Shoppers Plaza, Adani Shantigram Township, Near Vaisnodevi Circle, Khodiyar, Ahmedabad -382421",Gujarat
1191,Selaiyur,YESB0001191,"Ground floor, Satheesh Paradise, No.388 Velachery Main Road, Selaiyur, Chennai 600 073",Tamil Nadu
1193,"Sapna Sangeeta Road, Indore",YESB0001193,"Yes Bank Ltd Showroom No.1 , Vishal Trinity,24-B,Sneh Nagar , Sapna Sangeeta Road , Indore -452001",Madhya Pradesh
1194,Yes Bank House Santacruz,YESB0001194,"Yes Bank House, Off Western Express Highway , Santacruz – East, Mumbai - 400055",Maharashtra
1195,Krishnapatnam Port,YESB0001195,"Yes Bank Ltd., Ground Floor, P.O.Bag no.1, Bank Building, krishnapatnam port, Muthukur Mandal, Nellore District – 524344, Andhra Pradesh",Andhra Pradesh
1196,"Gachibowli Branch, Hyderabad",YESB0001196,"Yes Bank Ltd.,Ground Floor, H.No.2-37/128, Vinayak Nagar Colony,Indira Nagar, Gachibowli,Hyderabad District – 500 032, Telangana.",Telangana
1197,"Lokhandwala Complex, Andheri (West) Branch",YESB0001197,"Ground floor, Part of unit 1, B wing, The Spring fields II, Lokhandwala complex, Andheri - west, Mumbai – 400 053",Maharashtra
1198,Sector 78 Noida,YESB0001198,"Ground Floor ,Shop No 4, Mahagun Mezzaria, Sector 78, Noida, UP-201301",Uttar Pradesh
1199,"Varanasi, Ramkatora",YESB0001199,"Ground Floor, C-26/35-35, Ramkatora, Lahurabir, Varanasi-221001",Uttar Pradesh
1200,Cr Park,YESB0001200,Ground Floor B 318 Chittranjan Park New Delhi-110019,Delhi
1201,Nagaon Assam,YESB0001201,"Ground floor, Manglunia bhawan, A.T.road, Haibargaon, Nagaon 782 002",Assam
1202,Pipliyana,YESB0001202,"Yes Bank Ltd,Unit no. G-09, Ground floor, Dil Pasand Greens, Scheme 140, Pipliyahana, Indore, Madhya Pradesh, Pin: 452016",Madhya Pradesh
1203,Tiruchengode,YESB0001203,"363/1, Sankari Road, Tiruchengode 637 211.",Tamil Nadu
1204,Sadashiva Nagar,YESB0001204,"Part Ground floor, 14, Sankey Road, Sadashiva nagar, Bangalore – 560003, Karnataka.",Karnataka
1205,Thaltej,YESB0001205,"Shop No. 9, Times Square Arcade, Opp. Rambaug, Near Ravija Plaza, Thaltej - Shilaj Road, Thaltej, Ahmedabad, Gujarat - 380059",Gujarat
